z_LCDM,fs8_LCDM_curve,delta_LCDM,f_LCDM,z_GEO_CLASS,fs8_GEO_CLASS_curve,delta_GEO_CLASS,f_GEO_CLASS
0.8752293577981654,0.29850315467795624,1.706376455449186e-05,0.999863959808863,0.8752293577981654,0.3864719786726751,1.5210986346053866e-05,0.6434533101282796
0.8733944954128441,0.298796294073878,1.7080475098465956e-05,0.9998666879528173,0.8733944954128441,0.386522632547282,1.5220568528010084e-05,0.643132503662855
0.871559633027523,0.2990900057098476,1.7097218451635872e-05,0.9998694050564154,0.871559633027523,0.3865736457252438,1.5230161361168344e-05,0.6428122487895962
0.869724770642202,0.29938428999591954,1.7113994710458482e-05,0.9998721068704981,0.869724770642202,0.38662502067962445,1.5239764875379968e-05,0.6424925479896046
0.8678899082568807,0.2996791473201392,1.713080397169718e-05,0.9998747890713275,0.8678899082568807,0.38667675986354344,1.5249379100645443e-05,0.6421734036985072
0.8660550458715597,0.29997457805086475,1.7147646332421886e-05,0.9998774472687728,0.8660550458715597,0.3867288657040682,1.525900406711442e-05,0.6418548182964514
0.8642201834862386,0.3002705825330928,1.7164521890009053e-05,0.9998800769944864,0.8642201834862386,0.38678134060266545,1.5268639805085722e-05,0.6415367941090153
0.8623853211009176,0.3005671610910511,1.7181430742141656e-05,0.9998826737109994,0.8623853211009176,0.38683418694278554,1.527828634500734e-05,0.6412193334199401
0.8605504587155965,0.30086431402806946,1.7198372986809197e-05,0.9998852328117209,0.8605504587155965,0.38688740708045694,1.5287943717476433e-05,0.6409024384556687
0.8587155963302753,0.30116204162480664,1.721534872230771e-05,0.9998877496154819,0.8587155963302753,0.38694100334912823,1.5297611953239333e-05,0.6405861113935316
0.8568807339449542,0.3014603441418535,1.7232358047239745e-05,0.9998902193756294,0.8568807339449542,0.3869949780573826,1.530729108319153e-05,0.6402703543581083
0.8550458715596332,0.3017592218176865,1.7249401060514386e-05,0.9998926372736605,0.8550458715596332,0.38704933349379406,1.5316981138377693e-05,0.6399551694294132
0.8532110091743119,0.3020586748688058,1.7266477861347244e-05,0.9998949984201317,0.8532110091743119,0.3871040719191439,1.532668214999165e-05,0.6396405586301626
0.8513761467889909,0.302358703490975,1.728358854926045e-05,0.9998972978592064,0.8513761467889909,0.3871591955723756,1.5336394149376406e-05,0.6393265239357788
0.8495412844036698,0.30265930785936734,1.7300733224082677e-05,0.9998995305695644,0.8495412844036698,0.38721470666940805,1.534611716802413e-05,0.6390130672725718
0.8477064220183488,0.30296048812540505,1.7317911985949108e-05,0.9999016914543972,0.8477064220183488,0.38727060740249686,1.5355851237576152e-05,0.638700190516829
0.8458715596330277,0.30326224442075245,1.733512493530146e-05,0.999903775355051,0.8458715596330277,0.387326899940696,1.5365596389822987e-05,0.6383878954957254
0.8440366972477065,0.30356457685553434,1.7352372172887976e-05,0.9999057770455693,0.8440366972477065,0.3873835864281132,1.537535265670431e-05,0.6380761839845945
0.8422018348623854,0.30386748551709614,1.7369653799763425e-05,0.9999076912290548,0.8422018348623854,0.3874406689854732,1.5385120070308957e-05,0.6377650577096574
0.8403669724770644,0.30417097047456754,1.7386969917289102e-05,0.9999095125531312,0.8403669724770644,0.3874981497122409,1.5394898662874942e-05,0.6374545183516602
0.8385321100917431,0.30447503177043583,1.7404320627132837e-05,0.9999112355826583,0.8385321100917431,0.38755603068045386,1.5404688466789444e-05,0.63714456753587
0.8366972477064221,0.3047796694303663,1.742170603126897e-05,0.9999128548324734,0.8366972477064221,0.38761431394181695,1.5414489514588812e-05,0.636835206843898
0.834862385321101,0.3050848834569864,1.7439126231978382e-05,0.9999143647473829,0.834862385321101,0.38767300152374656,1.5424301838958562e-05,0.6365264378073334
0.83302752293578,0.3053906738302991,1.7456581331848477e-05,0.9999157597039812,0.83302752293578,0.3877320954281696,1.5434125472733374e-05,0.636218261905924
0.8311926605504589,0.30569704051171326,1.7474071433773182e-05,0.9999170340242927,0.8311926605504589,0.3877915976369755,1.5443960448897108e-05,0.6359106805766714
0.8293577981651377,0.3060039834375224,1.7491596640952958e-05,0.9999181819548539,0.8293577981651377,0.387851510105278,1.545380680058278e-05,0.6356036952029172
0.8275229357798166,0.3063115025254377,1.750915705689478e-05,0.9999191976885413,0.8275229357798166,0.3879118347668695,1.546366456107258e-05,0.6352973071234373
0.8256880733944956,0.30661959767056385,1.7526752785412166e-05,0.999920075351838,0.8256880733944956,0.3879725735296938,1.5473533763797863e-05,0.634991517625167
0.8238532110091743,0.30692826874721213,1.754438393062515e-05,0.9999208090112006,0.8238532110091743,0.388033728280754,1.548341444233916e-05,0.6346863279513855
0.8220183486238533,0.30723751560653345,1.7562050596960292e-05,0.9999213926657831,0.8220183486238533,0.38809530088158106,1.5493306630426164e-05,0.6343817392944402
0.8201834862385322,0.30754733808029083,1.7579752889150684e-05,0.9999218202601696,0.8201834862385322,0.3881572931692524,1.550321036193774e-05,0.6340777527975661
0.8183486238532112,0.30785773597821436,1.7597490912235942e-05,0.9999220856761895,0.8183486238532112,0.38821970696131375,1.551312567090191e-05,0.6337743695630706
0.8165137614678901,0.3081687090878629,1.7615264771562212e-05,0.9999221827329166,0.8165137614678901,0.3882825440484571,1.5523052591495883e-05,0.6334715906405108
0.8146788990825689,0.3084802571756075,1.763307457278216e-05,0.9999221051903078,0.8146788990825689,0.3883458061972097,1.553299115804602e-05,0.6331694170312403
0.8128440366972478,0.3087923799870586,1.7650920421854983e-05,0.9999218467510218,0.8128440366972478,0.3884094951531934,1.5542941405027864e-05,0.6328678496938664
0.8110091743119268,0.3091050772458095,1.7668802425046406e-05,0.9999214010567812,0.8110091743119268,0.3884736126371338,1.555290336706611e-05,0.632566889537884
0.8091743119266055,0.3094183486535787,1.768672068892868e-05,0.9999207616892818,0.8091743119266055,0.38853816034700406,1.556287707893464e-05,0.6322665374273129
0.8073394495412844,0.3097321938917625,1.7704675320380578e-05,0.9999199221756498,0.8073394495412844,0.38860313995458223,1.5572862575556493e-05,0.6319667941752414
0.8055045871559634,0.31004661261876604,1.77226664265874e-05,0.9999188759802564,0.8055045871559634,0.38866855311039195,1.5582859892003875e-05,0.6316676605520115
0.8036697247706424,0.3103616044735302,1.7740694115040987e-05,0.9999176165165409,0.8036697247706424,0.3887344014408205,1.5592869063498163e-05,0.6313691372806716
0.8018348623853213,0.31067716907229526,1.775875849353969e-05,0.9999161371370064,0.8018348623853213,0.3888006865508312,1.5602890125409908e-05,0.6310712250415236
0.8,0.31099330600902536,1.777685967018839e-05,0.9999144311350392,0.8,0.3888674100177134,1.5612923113258822e-05,0.6307739244621189
0.798165137614679,0.31131001485809845,1.77949977533985e-05,0.999912491754003,0.798165137614679,0.3889345733988358,1.5622968062713786e-05,0.6304772361299911
0.796330275229358,0.3116272951716283,1.7813172851887955e-05,0.999910312179054,0.796330275229358,0.3890021782231487,1.563302500959285e-05,0.6301811605790135
0.7944954128440367,0.3119451464796074,1.783138507468122e-05,0.9999078855380503,0.7944954128440367,0.38907022600456315,1.564309398986324e-05,0.6298856983112273
0.7926605504587156,0.31226356829175445,1.784963453110928e-05,0.9999052049079182,0.7926605504587156,0.3891387182239006,1.5653175039641338e-05,0.6295908497677374
0.7908256880733946,0.31258256009567764,1.786792133080966e-05,0.9999022633091954,0.7908256880733946,0.3892076563445249,1.56632681951927e-05,0.6292966153541784
0.7889908256880735,0.3129021213570188,1.7886245583726394e-05,0.9998990537069403,0.7889908256880735,0.38927704180495626,1.5673373492932054e-05,0.6290029954288912
0.7871559633027525,0.3132222515210226,1.7904607400110064e-05,0.9998955690161893,0.7871559633027525,0.38934687601821516,1.568349096942329e-05,0.6287099903020135
0.7853211009174312,0.3135429500109788,1.792300689051776e-05,0.9998918020974088,0.7853211009174312,0.38941716037680113,1.5693620661379476e-05,0.6284176002436652
0.7834862385321102,0.3138642162292238,1.79414441658131e-05,0.9998877457601338,0.7834862385321102,0.38948789624697366,1.5703762605662828e-05,0.6281258254748536
0.7816513761467891,0.3141860495558626,1.7959919337166245e-05,0.9998833927593296,0.7816513761467891,0.38955908497317143,1.5713916839284753e-05,0.6278346661747491
0.7798165137614679,0.31450844934891337,1.7978432516053866e-05,0.999878735796301,0.7798165137614679,0.3896307278751051,1.5724083399405817e-05,0.627544122476138
0.7779816513761468,0.3148314149473157,1.7996983814259163e-05,0.9998737675286975,0.7779816513761468,0.3897028262499261,1.573426232333575e-05,0.6272541944690602
0.7761467889908258,0.31515494566679214,1.8015573343871873e-05,0.9998684805577795,0.7761467889908258,0.3897753813704458,1.574445364853346e-05,0.6269648821980809
0.7743119266055047,0.3154790702917569,1.803420121728825e-05,0.9998629608990086,0.7743119266055047,0.38984839448617603,1.5754657412607014e-05,0.6266761856641097
0.7724770642201837,0.315805171929349,1.805286755070448e-05,0.9998615818876715,0.7724770642201837,0.38992186682267593,1.576487365331365e-05,0.6263881048234907
0.7706422018348624,0.31613395997736143,1.807157262122415e-05,0.9998665590492237,0.7706422018348624,0.38999579958486197,1.5775102408559786e-05,0.6261006395934601
0.7688073394495414,0.31646402189757267,1.8090316629809487e-05,0.9998733985894432,0.7688073394495414,0.3900701939478584,1.5785343716400985e-05,0.6258137898375935
0.7669724770642203,0.31679459717571695,1.810909968752182e-05,0.9998796881836824,0.7669724770642203,0.39014505106880254,1.5795597615042e-05,0.625527555384906
0.7651376146788991,0.3171256931582468,1.8127921906206493e-05,0.9998854464947726,0.7651376146788991,0.39022037208053006,1.5805864142836743e-05,0.6252419360198473
0.763302752293578,0.31745731713592595,1.8146783398492848e-05,0.9998906918963257,0.763302752293578,0.39029615808978085,1.581614333828829e-05,0.6249569314795735
0.761467889908257,0.31778947634289156,1.816568427779424e-05,0.9998954424709154,0.761467889908257,0.39037241018108165,1.5826435240048894e-05,0.6246725414603134
0.7596330275229359,0.3181221779614974,1.818462465830803e-05,0.999899716026448,0.7596330275229359,0.3904491294160934,1.5836739886919973e-05,0.6243887656164588
